Date,Stock Name,Stock Code,Amount,Investor Type,Action,Return After
2024-02-26,Haw Par Corporation,H02,-2.141772,retail,sell,-0.015228411046446677
2024-02-26,ST Engineering,S63,7.15096,institution,buy,-0.01507541373923782
2024-02-26,Dyna-Mac Holdings,NO4,-2.6364715,retail,sell,-0.016128945168556896
2024-02-26,Aztech Global,8AZ,-4.052726,retail,sell,0.05291007408012649
2024-02-26,Frencken Group,E28,-9.492229,retail,sell,0.09803920171851832
2024-02-26,ST Engineering,S63,-10.168328,retail,sell,-0.01507541373923782
2024-02-26,Venture Corporation,V03,-12.055234,retail,sell,-0.0007097902130361877
2024-02-26,Yangzijiang Shipbuilding,BS6,-42.466891,retail,sell,0.05988031278578965
2024-03-04,Yangzijiang Shipbuilding,BS6,13.440647,institution,buy,0.0169491371266961
2024-03-04,UOL Group,U14,-17.360631,institution,sell,0.021428618242686825
2024-03-04,UOB,U11,-30.175219,institution,sell,0.004618126049659832
2024-03-04,DBS,D05,-70.796545,institution,sell,0.002993962316987453
2024-03-04,OCBC,O39,-14.75767,institution,sell,0.00692313812113321
2024-03-04,Aztech Global,8AZ,2.217306,institution,buy,0.015075389279997298
2024-03-04,Jardine Cycle & Carriage,C07,-16.383599,institution,sell,-0.025337115756257633
2024-03-04,CapitaLand Ascendas REIT,A17U,4.310859,institution,buy,0.0
2024-03-04,Mapletree Logistics Trust,M44U,-11.60596,institution,sell,0.01379308621499642
2024-03-04,Wilmar International,F34,5.39795,institution,buy,0.01807241397981363
2024-03-04,Frencken Group,E28,8.008718,institution,buy,-0.023809501497933372
2024-03-04,City Developments,C09,10.812141,institution,buy,0.07360857803347653
2024-03-04,Singtel,Z74,16.9366081,institution,buy,0.034632105673722435
2024-03-04,CapitaLand Integrated Commercial Trust,C38U,-13.544482,institution,sell,0.03157899187376856
2024-03-04,Olam Group,VC2,2.9778665,institution,buy,0.01980193363901006
2024-03-04,ST Engineering,S63,4.804158,institution,buy,0.012755123271449786
2024-03-04,Olam Group,VC2,-2.679737,retail,sell,0.01980193363901006
2024-03-04,Venture Corporation,V03,2.169955000000001,institution,buy,0.0
2024-03-04,SIA,C6L,-9.835215,institution,sell,0.0
2024-03-04,Keppel,BN4,-4.003132,retail,sell,0.0
2024-03-04,Aztech Global,8AZ,-2.7904815,retail,sell,0.015075389279997298
2024-03-04,Suntec REIT,T82U,8.859596,retail,buy,-0.009174386110729293
2024-03-04,ST Engineering,S63,-5.551325,retail,sell,0.012755123271449786
2024-03-04,Frencken Group,E28,-5.660845,retail,sell,-0.023809501497933372
2024-03-04,OCBC,O39,-10.168211,retail,sell,0.00692313812113321
2024-03-04,Singtel,Z74,-12.1896208,retail,sell,0.034632105673722435
2024-03-04,Yangzijiang Shipbuilding,BS6,-16.944788,retail,sell,0.0169491371266961
2024-03-04,Wilmar International,F34,-4.022804,retail,sell,0.01807241397981363
2024-03-04,CapitaLand Integrated Commercial Trust,C38U,-3.598952,retail,sell,0.03157899187376856
2024-03-04,CapitaLand Investment,9CI,6.768257,retail,buy,0.026515139693066514
2024-03-04,SIA,C6L,34.779217,retail,buy,0.0
2024-03-04,SGX,S68,-8.98116,institution,sell,0.003215389610981667
2024-03-04,DBS,D05,20.332324,retail,buy,0.002993962316987453
2024-03-04,UOL Group,U14,26.962563,retail,buy,0.021428618242686825
2024-03-04,Jardine Cycle & Carriage,C07,12.56317,retail,buy,-0.025337115756257633
2024-03-04,SATS,S58,12.749049,retail,buy,-0.011582940881721848
2024-03-04,SATS,S58,-11.489188,institution,sell,-0.011582940881721848
2024-03-04,Mapletree Logistics Trust,M44U,8.814899,retail,buy,0.01379308621499642
2024-03-04,Golden Agri-Resources,E5H,6.9912625,retail,buy,0.0
2024-03-11,Mapletree Pan Asia Commercial Trust,N2IU,8.704572,retail,buy,-0.07575765201016749
2024-03-11,Genting Singapore,G13,17.801934,retail,buy,-0.02777772764786035
2024-03-11,Suntec REIT,T82U,11.610067,retail,buy,-0.03703705193703399
2024-03-11,CapitaLand Ascendas REIT,A17U,13.526736,retail,buy,-0.018450171477968458
2024-03-11,Keppel,BN4,-11.84333,retail,sell,0.005625939989407858
2024-03-11,Golden Agri-Resources,E5H,10.6304395,retail,buy,0.0
2024-03-11,Sembcorp Industries,U96,12.526171,retail,buy,0.015904528959211683
2024-03-11,ST Engineering,S63,-3.884678,retail,sell,-0.015113387322294614
2024-03-11,OCBC,O39,-32.441589,retail,sell,0.02139030391223451
2024-03-11,Dyna-Mac,NO4,-4.434554,retail,sell,0.08955220490774929
2024-03-11,City Developments,C09,-4.386093,retail,sell,-0.025083609337612334
2024-03-11,SGX,S68,-3.460361,retail,sell,0.0042734453561736885
2024-03-11,Yangzijiang Shipbuilding,BS6,20.175028,retail,buy,0.016666651760563367
2024-03-11,DBS,D05,-79.322069,retail,sell,0.04417919741492171
2024-03-11,DFI Retail Group,D01,-2.6783507177,retail,sell,-0.04147467259370152
2024-03-11,SIA,C6L,22.213003,retail,buy,-0.006289334608650998
2024-03-11,UOB,U11,-46.538176,retail,sell,0.025459621839093005
2024-03-11,Singtel,Z74,-97.2302488,retail,sell,0.0502091549338628
2024-03-11,Mapletree Logistics Trust,M44U,12.695028,retail,buy,-0.03401360602036796
2024-03-11,Yangzijiang Shipbuilding,BS6,-42.325818,institution,sell,0.016666651760563367
2024-03-11,Thai Beverage,Y92,60.663669,institution,buy,-0.029702920083486406
2024-03-11,City Developments,C09,15.045121,institution,buy,-0.025083609337612334
2024-03-11,Keppel,BN4,27.556418,institution,buy,0.005625939989407858
2024-03-11,Sembcorp Industries,U96,-9.159044,institution,sell,0.015904528959211683
2024-03-11,UOB,U11,84.466767,institution,buy,0.025459621839093005
2024-03-11,Jardine Matheson,J36,12.1074410069,institution,buy,-0.03868768629833774
2024-03-11,DBS,D05,29.520967,institution,buy,0.04417919741492171
2024-03-11,Singtel,Z74,71.8642637,institution,buy,0.0502091549338628
2024-03-11,SIA,C6L,-12.260393,institution,sell,-0.006289334608650998
2024-03-11,OCBC,O39,39.688311,institution,buy,0.02139030391223451
2024-03-11,CapitaLand Ascendas REIT,A17U,-21.385615,institution,sell,-0.018450171477968458
2024-03-11,CapitaLand Investment,9CI,-20.378578,institution,sell,-0.018450242297918473
2024-03-11,Mapletree Logistics Trust,M44U,-11.448196,institution,sell,-0.03401360602036796
2024-03-11,CapitaLand Integrated Commercial Trust,C38U,-10.93269,institution,sell,-0.025510249442671995
2024-03-11,Wilmar International,F34,8.259693,institution,buy,0.008875688439855978
2024-03-11,Riverstone Holdings,AP4,-10.0939215,institution,sell,0.06523208185485618
2024-03-11,Genting Singapore,G13,-10.085614,institution,sell,-0.02777772764786035
2024-03-11,Suntec REIT,T82U,-32.041323,institution,sell,-0.03703705193703399
2024-03-11,Frasers Centrepoint Trust,J69U,7.266542,institution,buy,-0.009132348500750731
2024-03-18,Thai Beverage,Y92,-9.9989385,institution,sell,-0.01020404335702263
2024-03-18,CapitaLand Integrated Commercial Trust,C38U,-10.26481,institution,sell,0.036649190945547305
2024-03-18,Mapletree Pan Asia Commercial Trust,N2IU,-12.330313,institution,sell,0.05737715276180344
2024-03-18,CapitaLand Investment,9CI,-13.667793,institution,sell,0.030075190087193393
2024-03-18,SATS,S58,-12.183334,institution,sell,0.024193495421095168
2024-03-18,SGX,S68,-22.675985,institution,sell,-0.01170196701288917
2024-03-18,ST Engineering,S63,3.066623,institution,buy,0.030690613777771603
2024-03-18,Keppel,BN4,5.126208,institution,buy,0.04055940300391758
2024-03-18,DBS,D05,77.7277265,institution,buy,0.03144652688001481
2024-03-18,Riverstone Holdings,AP4,5.7154085,institution,buy,0.13103449531172706
2024-03-18,Jardine Matheson,J36,-6.819399165699997,institution,sell,-0.012192106857828011
2024-03-18,SIA,C6L,-24.574161,institution,sell,0.015822811830855876
2024-03-18,Frasers Logistics & Commercial Trust,BUOU,6.652384,institution,buy,0.04950496050648745
2024-03-18,OCBC,O39,43.826311,institution,buy,0.02468219086514356
2024-03-18,UOL Group,U14,9.073508,institution,buy,0.022727257172170168
2024-03-18,CapitaLand Integrated Commercial Trust,C38U,-7.495008,retail,sell,0.036649190945547305
2024-03-18,Yangzijiang Shipbuilding,BS6,14.323263,institution,buy,0.027322402892468345
2024-03-18,Keppel,BN4,-17.27942,retail,sell,0.04055940300391758
2024-03-18,Riverstone Holdings,AP4,-9.609085,retail,sell,0.13103449531172706
2024-03-18,Sembcorp Industries,U96,-9.545531,retail,sell,0.039138885599725004
2024-03-18,UOL Group,U14,-4.880856,retail,sell,0.022727257172170168
2024-03-18,Sembcorp Industries,U96,13.582797,institution,buy,0.039138885599725004
2024-03-18,Mapletree Logistics Trust,M44U,10.090534,retail,buy,0.028168979385480686
2024-03-18,UOB,U11,-21.049079,institution,sell,0.008620722683159832
2024-03-18,Mapletree Pan Asia Commercial Trust,N2IU,12.238396,retail,buy,0.05737715276180344
2024-03-18,DBS,D05,-100.6741765,retail,sell,0.03144652688001481
2024-03-18,Singtel,Z74,-51.7719423,retail,sell,0.007968119921316186
2024-03-18,SGX,S68,9.623325,retail,buy,-0.01170196701288917
2024-03-18,Thai Beverage,Y92,8.0508605,retail,buy,-0.01020404335702263
2024-03-18,Jardine Matheson,J36,6.6517427485,retail,buy,-0.012192106857828011
2024-03-18,Haw Par Corporation,H02,3.048288,retail,buy,0.00837699709739903
2024-03-18,Parkwaylife REIT,C2PU,3.020431,retail,buy,-0.00576364819980002
2024-03-18,OCBC,O39,-85.173203,retail,sell,0.02468219086514356
2024-03-18,Yangzijiang Shipbuilding,BS6,-23.896099,retail,sell,0.027322402892468345
2024-03-18,Singtel,Z74,74.1288023,institution,buy,0.007968119921316186
2024-03-18,UOB,U11,-19.534838,retail,sell,0.008620722683159832
2024-03-18,SATS,S58,13.540808,retail,buy,0.024193495421095168
2024-03-18,SIA,C6L,16.62412,retail,buy,0.015822811830855876
2024-03-25,ST Engineering,S63,7.375321999999999,institution,buy,0.004962811477499551
2024-03-25,Yangzijiang Shipbuilding,BS6,24.123752,institution,buy,0.010638310485716396
2024-03-25,Singtel,Z74,22.3596611,institution,buy,0.003952565445194178
2024-03-25,OCBC,O39,17.569992,institution,buy,-0.004379526496309238
2024-03-25,UOB,U11,12.841917,institution,buy,0.014017089247570391
2024-03-25,Sembcorp Industries,U96,11.256313,institution,buy,0.01694928088209502
2024-03-25,CapitaLand Ascendas REIT,A17U,9.49549,institution,buy,-0.0036100881662258777
2024-03-25,DBS,D05,99.05621,institution,buy,0.003325862434372606
2024-03-25,Keppel,BN4,7.117063,institution,buy,-0.006720452080662964
2024-03-25,Yangzijiang Shipbuilding,BS6,-13.943228,retail,sell,0.010638310485716396
2024-03-25,SGX,S68,-17.78048,institution,sell,-0.011840734901960692
2024-03-25,SATS,S58,-7.024461,retail,sell,0.011811045527198027
2024-03-25,Sembcorp Industries,U96,-9.591362,retail,sell,0.01694928088209502
2024-03-25,ST Engineering,S63,-10.043717,retail,sell,0.004962811477499551
2024-03-25,Keppel,BN4,-14.513253,retail,sell,-0.006720452080662964
2024-03-25,Singtel,Z74,-23.0499844,retail,sell,0.003952565445194178
2024-03-25,OCBC,O39,-20.759731,retail,sell,-0.004379526496309238
2024-03-25,Mapletree Logistics Trust,M44U,-9.254135,institution,sell,0.013698699301329942
2024-03-25,SATS,S58,5.542063,institution,buy,0.011811045527198027
2024-03-25,CapitaLand Investment,9CI,-22.817202,institution,sell,0.0
2024-03-25,Thai Beverage,Y92,-3.6869955,institution,sell,0.020618540689192777
2024-03-25,Genting Singapore,G13,2.6690355,retail,buy,0.005617981471379263
2024-03-25,Mapletree Pan Asia Commercial Trust,N2IU,3.847468,retail,buy,0.023255798136037953
2024-03-25,Mapletree Logistics Trust,M44U,4.204204,retail,buy,0.013698699301329942
2024-03-25,SIA,C6L,4.711843,retail,buy,0.007788096529976363
2024-03-25,Jardine Cycle & Carriage,C07,5.783066,retail,buy,0.009113581266094517
2024-03-25,CapitaLand Investment,9CI,7.424763,retail,buy,0.0
2024-03-25,Keppel Infrastructure Trust,A7RU,2.294843,retail,buy,0.0
2024-03-25,Hongkong Land Holdings,H78,-2.553665311300002,institution,sell,-0.006451606343135796
2024-03-25,SGX,S68,16.527732,retail,buy,-0.011840734901960692
2024-03-25,CapitaLand Integrated Commercial Trust,C38U,-3.765135,institution,sell,0.0
2024-03-25,Jardine Cycle & Carriage,C07,-4.051042,institution,sell,0.009113581266094517
2024-03-25,City Developments,C09,-6.011389,institution,sell,0.0
2024-03-25,Genting Singapore,G13,-8.5859295,institution,sell,0.005617981471379263
2024-03-25,SIA,C6L,-14.361002,institution,sell,0.007788096529976363
2024-03-25,Jardine Matheson Holdings,J36,3.015288662500001,retail,buy,-0.001615968221936881
2024-03-25,UOL Group,U14,5.722732,retail,buy,-0.010256390523144643
2024-03-25,DBS,D05,-40.077313,retail,sell,0.003325862434372606
2024-03-25,UOB,U11,-38.864674,retail,sell,0.014017089247570391
2024-04-01,Keppel,BN4,5.626961,retail,buy,-0.013531776261483719
2024-04-01,Jardine Cycle & Carriage,C07,6.539808,institution,buy,0.07183902547287024
2024-04-01,Yangzijiang Shipbuilding,BS6,4.157413,retail,buy,-0.031578919239622416
2024-04-01,CapitaLand Investment,9CI,4.502944,retail,buy,-0.003649646676548879
2024-04-01,OCBC,O39,46.516668,institution,buy,0.012463253892234682
2024-04-01,SATS,S58,6.778888,retail,buy,-0.007782146499371589
2024-04-01,Mapletree Logistics Trust,M44U,7.791321,institution,buy,0.013513411981615153
2024-04-01,Frasers Logistics & Commercial Trust,BUOU,5.382457,retail,buy,0.0
2024-04-01,City Developments,C09,-3.461915,institution,sell,0.017094043215722277
2024-04-01,SGX,S68,10.700918,retail,buy,0.00653585722878125
2024-04-01,Hongkong Land Holdings,H78,-4.288306418099999,institution,sell,0.003246749923971892
2024-04-01,Raffles Medical Group,BSL,-3.79716,institution,sell,-0.019047563707359716
2024-04-01,AEM Holdings,AWX,-4.472167,institution,sell,0.14351872961327872
2024-04-01,DBS,D05,37.254127,retail,buy,0.003595335356595397
2024-04-01,Singtel,Z74,23.5500457,retail,buy,-0.05511805849928453
2024-04-01,Nam Cheong,1MZ,-3.055932,institution,sell,0.0
2024-04-01,Frasers Centrepoint Trust,J69U,3.589143,retail,buy,0.004587062923394392
2024-04-01,SIA,C6L,11.764408,retail,buy,0.0015456601123891023
2024-04-01,Frasers Centrepoint Trust,J69U,-4.714979,institution,sell,0.004587062923394392
2024-04-01,CapitaLand Ascendas REIT,A17U,5.857197,institution,buy,0.0036231681225895596
2024-04-01,Sembcorp Industries,U96,-19.043691,retail,sell,0.018518444530929212
2024-04-01,CapitaLand Investment,9CI,-7.577757,institution,sell,-0.003649646676548879
2024-04-01,ComfortDelGro,C52,9.923407,institution,buy,0.013793047371993605
2024-04-01,Singtel,Z74,-72.73917639999998,institution,sell,-0.05511805849928453
2024-04-01,Sembcorp Industries,U96,15.446905,institution,buy,0.018518444530929212
2024-04-01,Yangzijiang Shipbuilding,BS6,4.840073,institution,buy,-0.031578919239622416
2024-04-01,Mapletree Pan Asia Commercial Trust,N2IU,13.114709,institution,buy,0.030302946856797908
2024-04-01,ComfortDelGro,C52,-13.870337,retail,sell,0.013793047371993605
2024-04-01,Wilmar International,F34,-2.238585,retail,sell,0.0
2024-04-01,ST Engineering,S63,-4.580847,retail,sell,-0.014814910823028327
2024-04-01,OCBC,O39,-17.904909,retail,sell,0.012463253892234682
2024-04-01,Mapletree Pan Asia Commercial Trust,N2IU,-3.45058,retail,sell,0.030302946856797908
2024-04-01,Dyna-Mac Holdings,NO4,-3.482218,retail,sell,0.06410260912301524
2024-04-01,DBS,D05,15.87773700000001,institution,buy,0.003595335356595397
2024-04-01,SGX,S68,-11.65624,institution,sell,0.00653585722878125
2024-04-01,SIA,C6L,-9.751755,institution,sell,0.0015456601123891023
2024-04-01,Samudera Shipping Line,S56,-1.9088625,retail,sell,-0.02958586391264828
2024-04-01,UMS Holdings,558,-2.006649,retail,sell,-0.00735288102594045
2024-04-08,Venture Corporation,V03,2.278779,institution,buy,-0.027303722854046142
2024-04-08,Singtel,Z74,-30.1689256,institution,sell,-0.03333339956071402
2024-04-08,Thai Beverage,Y92,1.866322,institution,buy,-0.010309363533494542
2024-04-08,UOL Group,U14,2.186707,institution,buy,-0.025906769909129657
2024-04-08,UOB,U11,10.451272,institution,buy,-0.013504399471988338
2024-04-08,Dyna-Mac Holdings,NO4,3.7446625,institution,buy,0.012048127388505137
2024-04-08,Yangzijiang Shipbuilding,BS6,-27.229937,institution,sell,-0.016304400131292307
2024-04-08,DBS,D05,27.809151,institution,buy,-0.006985175310355363
2024-04-08,Wilmar International,F34,9.159719,institution,buy,-0.037036992000096136
2024-04-08,Keppel,BN4,18.740888,retail,buy,-0.05486972592231942
2024-04-08,Keppel,BN4,-16.132742,institution,sell,-0.05486972592231942
2024-04-08,Singtel,Z74,21.2145871,retail,buy,-0.03333339956071402
2024-04-08,Jardine Matheson Holdings,J36,-5.149383639600001,institution,sell,-0.056888630489983716
2024-04-08,CapitaLand Ascendas REIT,A17U,-6.282908,institution,sell,-0.05054149994408763
2024-04-08,Yangzijiang Shipbuilding,BS6,20.186964,retail,buy,-0.016304400131292307
2024-04-08,SGX,S68,-10.276915,institution,sell,-0.03246750910891827
2024-04-08,Mapletree Logistics Trust,M44U,-10.307561,institution,sell,-0.0666665889254211
2024-04-08,City Developments,C09,-7.067379,institution,sell,-0.05714287802615181
2024-04-08,Jardine Cycle & Carriage,C07,19.797827,institution,buy,-0.013787783882182936
2024-04-08,SGX,S68,15.3103,retail,buy,-0.03246750910891827
2024-04-08,ComfortDelGro,C52,10.937535,institution,buy,-0.006802693808045213
2024-04-08,OCBC,O39,-11.217444,retail,sell,-0.021723360510998657
2024-04-08,CapitaLand Investment,9CI,-7.109008,institution,sell,-0.07326003339342779
2024-04-08,Genting Singapore,G13,12.509105,institution,buy,-0.016304358897020643
2024-04-08,Mapletree Logistics Trust,M44U,12.273631,retail,buy,-0.0666665889254211
2024-04-08,CapitaLand Investment,9CI,14.557624,retail,buy,-0.07326003339342779
2024-04-08,City Developments,C09,6.208514,retail,buy,-0.05714287802615181
2024-04-08,CapitaLand Ascendas REIT,A17U,6.047689,retail,buy,-0.05054149994408763
2024-04-08,Jardine Cycle & Carriage,C07,-11.490416,retail,sell,-0.013787783882182936
2024-04-08,CapitaLand Integrated Commercial Trust,C38U,9.284536,retail,buy,-0.050761389474624385
2024-04-08,DBS,D05,-16.573836,retail,sell,-0.006985175310355363
2024-04-08,Dyna-Mac Holdings,NO4,-2.7020135,retail,sell,0.012048127388505137
2024-04-08,Venture Corporation,V03,-3.323976,retail,sell,-0.027303722854046142
2024-04-08,UOB,U11,-10.246771,retail,sell,-0.013504399471988338
2024-04-08,Genting Singapore,G13,-5.4326695,retail,sell,-0.016304358897020643
2024-04-08,ComfortDelGro,C52,-9.153631,retail,sell,-0.006802693808045213
2024-04-08,Wilmar International,F34,-5.271503,retail,sell,-0.037036992000096136
2024-04-15,Genting Singapore,G13,-18.6776615,retail,sell,0.03867405984476213
2024-04-15,CapitaLand Investment,9CI,-31.184309,institution,sell,0.03162045584119255
2024-04-15,SIA,C6L,-29.810786,institution,sell,0.043408321933810834
2024-04-15,Keppel,BN4,-22.474231,institution,sell,0.020319341452355255
2024-04-15,CapitaLand Integrated Commercial Trust,C38U,-16.100428,institution,sell,0.02673795024336889
2024-04-15,Mapletree Pan Asia Commercial Trust,N2IU,17.318247,retail,buy,0.008064544660314699
2024-04-15,Singtel,Z74,-17.7079491,institution,sell,0.02586214781232954
2024-04-15,DBS,D05,-42.822116,retail,sell,0.07152506629760458
2024-04-15,UOB,U11,-76.591417,retail,sell,0.06399730762375788
2024-04-15,Mapletree Logistics Trust,M44U,-33.440105,institution,sell,-0.042857178554650543
2024-04-15,SGX,S68,-8.808744,institution,sell,0.03467557484801276
2024-04-15,CapitaLand Ascendas REIT,A17U,-35.744181,institution,sell,-0.015209133630409544
2024-04-15,Yangzijiang Shipbuilding,BS6,36.159241,institution,buy,-0.04972371381451457
2024-04-15,Dyna-Mac Holdings,NO4,5.3784355,institution,buy,-0.011904698069640451
2024-04-15,Sembcorp Industries,U96,10.453077,institution,buy,0.03660891598910876
2024-04-15,Yangzijiang Shipbuilding,BS6,-46.534393,retail,sell,-0.04972371381451457
2024-04-15,Jardine Cycle & Carriage,C07,12.565361,institution,buy,0.03456300876532259
2024-04-15,Jardine Matheson Holdings,J36,21.0654568549,institution,buy,0.08376211003468814
2024-04-15,UOB,U11,84.619269,institution,buy,0.06399730762375788
2024-04-15,SGX,S68,18.083745,retail,buy,0.03467557484801276
2024-04-15,DBS,D05,54.231976,institution,buy,0.07152506629760458
2024-04-15,ComfortDelGro,C52,-6.418663,retail,sell,0.020547862239359782
2024-04-15,Jardine Matheson Holdings,J36,-5.9036377512,retail,sell,0.08376211003468814
2024-04-15,Sembcorp Industries,U96,-5.271568,retail,sell,0.03660891598910876
2024-04-15,Dyna-Mac Holdings,NO4,-4.0611455,retail,sell,-0.011904698069640451
2024-04-15,Jardine Cycle & Carriage,C07,-3.807699,retail,sell,0.03456300876532259
2024-04-15,OCBC,O39,19.114742,retail,buy,0.03774984717306773
2024-04-15,ComfortDelGro,C52,5.292912,institution,buy,0.020547862239359782
2024-04-15,Keppel,BN4,30.190345,retail,buy,0.020319341452355255
2024-04-15,SIA,C6L,29.870685,retail,buy,0.043408321933810834
2024-04-15,Singtel,Z74,30.5897912,retail,buy,0.02586214781232954
2024-04-15,CapitaLand Ascendas REIT,A17U,31.961558,retail,buy,-0.015209133630409544
2024-04-15,Mapletree Logistics Trust,M44U,36.081682,retail,buy,-0.042857178554650543
2024-04-15,CapitaLand Investment,9CI,48.478589,retail,buy,0.03162045584119255
2024-04-15,Genting Singapore,G13,24.115573,institution,buy,0.03867405984476213
2024-04-15,SATS,S58,-8.797866,institution,sell,-0.004048557868543079
2024-04-22,City Developments,C09,-21.217895,retail,sell,0.03885131991494095
2024-04-22,SGX,S68,-16.837764,retail,sell,0.011891939879232316
2024-04-22,Jardine Cycle & Carriage,C07,11.21292,retail,buy,-0.005255150107674411
2024-04-22,ST Engineering,S63,-14.494022,retail,sell,0.015012299467661139
2024-04-22,CapitaLand Ascendas REIT,A17U,10.581952,retail,buy,0.0038609822901796154
2024-04-22,Yangzijiang Shipbuilding,BS6,-28.695068,retail,sell,0.06296421144909359
2024-04-22,Singtel,Z74,-15.6445398,retail,sell,0.0
2024-04-22,OCBC,O39,-75.711543,retail,sell,0.016405086617578668
2024-04-22,Keppel Infrastructure Trust,A7RU,2.419396,retail,buy,0.0
2024-04-22,Venture Corporation,V03,-5.014747,institution,sell,0.013966604887366785
2024-04-22,UOB,U11,-194.366627,retail,sell,0.0052365661921538464
2024-04-22,Venture Corporation,V03,2.715899,retail,buy,0.013966604887366785
2024-04-22,Genting Singapore,G13,3.172653,retail,buy,-0.02659576235558725
2024-04-22,Mapletree Pan Asia Commercial Trust,N2IU,4.887511,retail,buy,0.00799992780301051
2024-04-22,SIA,C6L,-33.915174,retail,sell,0.00770425160580368
2024-04-22,CapitaLand China Trust,AU8U,-6.5304775,institution,sell,-0.043165485068327736
2024-04-22,Keppel,BN4,13.398962,retail,buy,0.005533676922091502
2024-04-22,DBS,D05,-29.817039,retail,sell,0.00808778697433965
2024-04-22,Frencken Group,E28,4.997956,retail,buy,-0.013513500244655585
2024-04-22,Wilmar International,F34,-11.425468,institution,sell,-0.03311757762886269
2024-04-22,CapitaLand Ascendas REIT,A17U,-21.275589,institution,sell,0.0038609822901796154
2024-04-22,Yangzijiang Shipbuilding,BS6,23.470922,institution,buy,0.06296421144909359
2024-04-22,Mapletree Logistics Trust,M44U,10.154069,retail,buy,0.007462724141396926
2024-04-22,UOB,U11,131.643292,institution,buy,0.0052365661921538464
2024-04-22,CapitaLand Investment,9CI,-7.544705,institution,sell,0.01915715043234778
2024-04-22,OCBC,O39,32.218899,institution,buy,0.016405086617578668
2024-04-22,City Developments,C09,14.370388,institution,buy,0.03885131991494095
2024-04-22,Jardine Cycle & Carriage,C07,-12.831465,institution,sell,-0.005255150107674411
2024-04-22,DBS,D05,15.456872,institution,buy,0.00808778697433965
2024-04-22,Singtel,Z74,10.5300992,institution,buy,0.0
2024-04-22,Keppel,BN4,-23.386271,institution,sell,0.005533676922091502
2024-04-22,Mapletree Logistics Trust,M44U,-11.905272,institution,sell,0.007462724141396926
2024-04-22,CapitaLand Integrated Commercial Trust,C38U,14.964824,institution,buy,0.020833384291897072
2024-04-22,Genting Singapore,G13,-9.319812,institution,sell,-0.02659576235558725
2024-04-22,SIA,C6L,12.197886,institution,buy,0.00770425160580368
2024-04-22,CapitaLand China Trust,AU8U,5.7675385,retail,buy,-0.043165485068327736
2024-04-22,Mapletree Pan Asia Commercial Trust,N2IU,-7.639358,institution,sell,0.00799992780301051
2024-04-22,SGX,S68,10.564113,institution,buy,0.011891939879232316
2024-04-29,Mapletree Industrial Trust,ME8U,7.132292,retail,buy,-0.020550490859728376
2024-04-29,Yangzijiang Shipbuilding,BS6,7.24546,retail,buy,-0.03409087676400968
2024-04-29,DBS,D05,64.06791000000001,institution,buy,0.029513020826494207
2024-04-29,Mapletree Logistics Trust,M44U,5.785825,retail,buy,0.023690717214760904
2024-04-29,ST Engineering,S63,-3.080934,retail,sell,-0.02729532513792776
2024-04-29,CapitaLand Investment,9CI,11.679808,institution,buy,0.023622025071121877
2024-04-29,Singtel,Z74,4.2419895,retail,buy,0.0
2024-04-29,iFast Corporation,AIY,-6.005024,retail,sell,0.012211678308451823
2024-04-29,Thai Beverage,Y92,-7.9489845,retail,sell,-0.010101032850726943
2024-04-29,Hongkong Land,H78,-3.2420497108,retail,sell,0.021806830521676535
2024-04-29,SATS,S58,-2.85217,retail,sell,0.007936458901763865
2024-04-29,UOB,U11,-32.131556,retail,sell,0.004934189051266191
2024-04-29,ComfortDelGro,C52,-2.08335,retail,sell,-0.022136839042051992
2024-04-29,ComfortDelGro,C52,2.944744,institution,buy,-0.022136839042051992
2024-04-29,Singtel,Z74,-8.5165625,institution,sell,0.0
2024-04-29,CapitaLand Ascendas REIT,A17U,9.643225,retail,buy,-0.007692359209942157
2024-04-29,Genting Singapore,G13,11.547969,retail,buy,-0.011173180924832549
2024-04-29,SIA,C6L,11.752552,retail,buy,0.022935741258940157
2024-04-29,UOL Group,U14,6.191734,institution,buy,-0.012259224377184741
2024-04-29,City Developments,C09,5.866376,institution,buy,-0.022873021533923232
2024-04-29,iFast Corporation,AIY,4.816615,institution,buy,0.012211678308451823
2024-04-29,Mapletree Logistics Trust,M44U,4.405361,institution,buy,0.023690717214760904
2024-04-29,Keppel,BN4,-6.520731,institution,sell,-0.024709369188672503
2024-04-29,CapitaLand Ascendas REIT,A17U,-26.876542,institution,sell,-0.007692359209942157
2024-04-29,UOB,U11,28.262129,institution,buy,0.004934189051266191
2024-04-29,SIA,C6L,-19.33187,institution,sell,0.022935741258940157
2024-04-29,Frasers Logistics & Commercial Trust,BUOU,-12.365686,institution,sell,0.015075360443989494
2024-04-29,Jardine Matheson Holdings,J36,-11.5605798334,institution,sell,0.03831125218543896
2024-04-29,Mapletree Pan Asia Commercial Trust,N2IU,-8.725758,institution,sell,0.002344193919599613
2024-04-29,Wilmar International,F34,-4.39652,institution,sell,-0.015479856820224569
2024-04-29,OCBC,O39,31.628859,retail,buy,0.0007018080148426531
2024-04-29,Genting Singapore,G13,-16.13312,institution,sell,-0.011173180924832549
2024-04-29,Wilmar International,F34,12.626821,retail,buy,-0.015479856820224569
2024-04-29,Mapletree Pan Asia Commercial Trust,N2IU,7.27252,retail,buy,0.002344193919599613
